-,4.8828125e-05
0,0.9465087890625
A,0.018408203125
B,0.013740234375
C,0.012001953125
D,0.0052978515625
E,0.0027978515625
F,0.0001416015625
G,0.0002099609375
H,0.0001806640625
I,2.9296875e-05
J,0.0001708984375
K,1.953125e-05
L,4.39453125e-05
M,1.953125e-05
N,7.8125e-05
O,0.000185546875
P,7.8125e-05
R,1.953125e-05
U,1.953125e-05
