-,0.000146484375
0,0.9439794921875
A,0.040732421875
B,0.0033837890625
C,0.0010595703125
D,7.32421875e-05
E,0.00283203125
F,0.000126953125
G,0.0040185546875
H,0.0011669921875
I,0.00015625
K,8.7890625e-05
L,0.001513671875
M,0.0001025390625
N,5.859375e-05
O,0.0002880859375
P,0.000263671875
S,9.765625e-06
